H6_freq,H6_db,H6_power,H7_freq,H7_db,H7_power,H8_freq,H8_db,H8_power,H9_freq,H9_db,H9_power,H10_freq,H10_db,H10_power,H11_freq,H11_db,H11_power,H12_freq,H12_db,H12_power,U6.5_freq,U6.5_db,U6.5_power,U7.5_freq,U7.5_db,U7.5_power,U8.5_freq,U8.5_db,U8.5_power,U9.5_freq,U9.5_db,U9.5_power,U10.5_freq,U10.5_db,U10.5_power,U11.5_freq,U11.5_db,U11.5_power,U12.5_freq,U12.5_db,U12.5_power,broadband_noise_db,broadband_noise_.ower,filename,frame
3064632.416,-4.571592951,13759.65529,3567934.036,-5.634702914,19044.73387,3979444.504,-1.595301609,36269.58906,4578828.812,0.352228739,62842.64966,5045175.552,1.876742719,90159.41539,5495548.248,1.996650291,98055.05307,5995750.427,0.995651807,83617.65713,3211259.842,-5.769140142,15225.67387,3743171.692,-3.807937885,24296.35876,4301786.423,-0.227163672,42569.17137,4753112.793,1.196713848,72154.40723,5195856.094,1.765617323,89417.17809,5709171.295,1.898654671,91683.4255,6213903.427,2.189388344,73590.36429,-3.059542633,129525.3763,PCI_100x_01.pacq,28
3016948.7,-3.881245473,15845.91543,3527641.296,-3.657695896,23192.33484,3971576.691,-1.676008778,38051.32776,4575014.114,0.92258583,70910.46329,5020380.02,2.729747947,102401.984,5469560.623,4.016192017,115716.099,5980014.801,2.431714733,102541.3462,3317594.528,-4.701346031,16823.40925,3678321.838,-2.622622326,30338.58384,4216670.99,0.010303628,53568.26824,4705667.496,2.040712865,84046.1506,5280971.527,1.904884524,106089.1276,5809783.936,2.817845689,103035.1088,6182670.593,1.442151679,84229.1031,-2.491496914,254827.4801,PCI_100x_01.pacq,29
2924919.128,-5.37564476,16225.53189,3502368.927,-3.705221322,23255.76223,3960847.855,-1.110084266,42411.40369,4467010.498,1.45415242,79317.27185,4966974.258,3.055995085,121124.8468,5539894.104,3.236346152,133609.6238,5970001.221,2.92640732,115732.9845,3269672.394,-5.148450999,19043.17213,3727436.066,-2.180811216,32643.29957,4176378.25,0.46066919,59081.5517,4827260.971,1.999481794,95062.56247,5203008.652,3.498243927,119579.8349,5717039.108,2.99112889,120932.5587,6320238.113,2.178393431,101468.736,-2.224129496,382948.4999,PCI_100x_01.pacq,30
3039598.465,-4.136049788,18499.87513,3572463.989,-3.003985994,26299.06671,3952026.367,-1.151336005,48828.4305,4493236.542,2.585221983,83316.00588,4962682.724,3.118952907,118548.7804,5578517.914,3.166581296,132957.3037,5980253.22,3.613261762,120955.2517,3309488.297,-4.40909396,19712.31405,3791570.663,-2.63017045,35971.0483,4290819.168,-0.206636193,65174.80611,4713058.472,2.287133753,96737.97881,5193710.327,2.666204199,122871.9079,5784273.148,3.009761521,129746.1462,6204128.265,2.21874496,100730.013,-1.850521112,439895.8802,PCI_100x_01.pacq,31
3002405.167,-4.68563988,16848.39841,3499984.741,-3.885948807,26855.33134,4025459.29,-1.221864169,46655.6235,4531145.096,1.466971357,80065.60986,5045175.552,2.95176356,116098.1702,5499362.946,3.942892644,132884.3908,5931377.411,2.744653694,116080.9007,3238201.141,-3.8668435,20747.01948,3736019.135,-2.310936747,34386.86698,4197835.922,-0.210939588,61243.10614,4704952.24,2.187052993,101411.4315,5273580.551,3.694768489,126246.5344,5807161.331,4.152205983,129535.4666,6220340.729,2.328325426,105044.2397,-1.50969493,484931.5158,PCI_100x_01.pacq,32
3000020.981,-57.25320726,0.117043768,3546953.201,-48.07165692,0.220233611,4052162.17,-51.85663019,0.404140368,4499912.262,-42.60117912,0.624763539,4999876.022,-48.09417044,0.60727246,5500078.201,-42.0477189,0.668175623,6002664.566,-50.71694008,0.57864081,3274202.347,-56.39962952,0.146643249,3804683.685,-53.48465907,0.287950005,4297018.051,-51.65513437,0.472281784,4761695.862,-50.88219861,0.560711751,5288600.922,-49.8963698,0.608150595,5813360.214,-50.78081643,0.556953336,6183624.268,-50.27212768,0.598836812,-54.55820323,2.417869608,PCI_100x_02.pacq,1
3000020.981,-44.21019364,0.17029956,3546953.201,-45.90566517,0.264708706,3999948.502,-32.74339937,0.935026078,4499912.262,-36.44217836,0.826075784,5000114.441,-37.77924934,0.789884463,5500078.201,-38.210794,0.86571572,5984783.173,-40.82413853,0.754894775,3278970.718,-56.47866384,0.152439468,3765106.201,-53.02572507,0.299415095,4283189.774,-50.39634495,0.473164928,4715204.239,-50.24060242,0.559962479,5257368.088,-50.40031066,0.590302242,5741596.222,-50.64966923,0.611067963,6202697.754,-50.18159283,0.569477578,-54.29600224,2.108470613,PCI_100x_02.pacq,2
3000020.981,-38.58455448,0.32232053,3499984.741,-43.67712863,0.286312652,3999948.502,-26.45163847,2.702669277,4500150.681,-42.7969754,0.62575947,4999876.022,-31.18424024,1.6804263,5500078.201,-36.33504064,0.985883045,6000041.962,-35.85636231,1.273684724,3184080.124,-55.91587595,0.14720503,3811597.824,-52.93720397,0.306495728,4327297.211,-51.28414237,0.51374625,4765748.978,-50.20327683,0.581068777,5204677.582,-50.3965078,0.583806369,5811214.447,-49.88807583,0.575564329,6226301.193,-50.61714027,0.585319665,-54.35573268,2.154838594,PCI_100x_02.pacq,3
3000020.981,-32.44507529,0.636813431,3546953.201,-36.25301141,0.561398489,3999948.502,-32.71192625,0.973888028,4499912.262,-31.42206268,1.544319353,5000114.441,-32.50953129,1.442241497,5500078.201,-27.76652466,3.538816879,6000041.962,-44.35244063,0.689201115,3265619.278,-53.11515263,0.148652837,3815174.103,-53.09492214,0.314679595,4250288.01,-49.28113488,0.517376563,4718065.262,-50.30279747,0.591915085,5196094.513,-49.94702937,0.636059216,5698442.459,-49.25763225,0.588896092,6218671.799,-44.44411425,0.620954157,-54.04873213,2.01269312,PCI_100x_02.pacq,4
3000020.981,-30.89186748,1.215462769,3499984.741,-29.74863143,1.427097827,4000186.92,-30.01519926,1.874741625,4500150.681,-24.20023246,5.409173225,5000114.441,-25.17771535,5.34826174,5499839.783,-29.27962251,3.11760508,5984783.173,-29.26360571,3.309780965,3265619.278,-52.57761969,0.170316418,3765583.038,-49.97459476,0.325652529,4265546.799,-48.86531798,0.552535692,4765510.559,-47.52519341,0.659738049,5218744.278,-47.17459586,0.667364849,5718708.038,-45.73152445,0.637255949,6240606.308,-47.77041837,0.66152816,-53.85991804,2.36580692,PCI_100x_02.pacq,5
3000020.981,-29.52982994,2.109695475,3499984.741,-24.9602871,5.742889377,3999948.502,-19.72405919,12.51145649,4499912.262,-24.3032822,7.207124869,4999876.022,-22.18633217,12.54081629,5500078.201,-19.09038388,26.23983811,6015300.751,-24.00227768,13.46932935,3265619.278,-44.99193902,0.2531099,3765583.038,-43.47265401,0.512818886,4265546.799,-40.30047149,0.776020407,4765510.559,-43.7384711,0.817543874,5218744.278,-41.85101718,0.947274065,5718708.038,-41.0658665,0.985345917,6218671.799,-38.09384885,0.999639718,-52.67839795,2.762248634,PCI_100x_02.pacq,6
3000020.981,-29.21380935,5.794982307,3499984.741,-25.07583717,10.16506868,3999948.502,-19.62381476,25.29259582,4499912.262,-20.05288302,31.64544499,4999876.022,-20.24319853,45.86112617,5499839.783,-22.79355519,46.8115581,5984783.173,-20.87580222,52.3410181,3219366.074,-43.76065013,0.801465129,3765583.038,-39.22505032,1.185720362,4265785.217,-41.64858117,1.574824197,4719257.355,-41.889515,1.780458632,5219459.534,-41.96391946,1.760993077,5718708.038,-37.95518531,2.05731176,6219148.636,-41.06023488,1.914251351,-47.23518768,9.130164192,PCI_100x_02.pacq,7
3046751.022,-28.71154889,16.24877144,3499984.741,-20.85125526,32.29687387,3999948.502,-20.81597311,53.35921463,4499912.262,-15.43805938,120.607163,4999876.022,-17.51643549,169.2276591,5495309.83,-18.93041207,190.4433784,6015062.332,-20.66821393,159.9879098,3265857.697,-41.21264685,1.946066582,3765583.038,-39.41183839,2.773364226,4271268.845,-39.11185968,4.021770808,4725217.819,-38.2938037,4.72416905,5223274.231,-37.7046278,6.012293043,5723714.828,-35.77444227,6.401093256,6223440.17,-36.36926682,5.666942002,-43.05280764,37.75403581,PCI_100x_02.pacq,8
3042221.069,-24.90435214,52.94003053,3499984.741,-21.956944,90.15330024,3996133.804,-20.81647486,166.7379814,4499912.262,-15.99328383,311.6983258,4982233.047,-15.89811421,441.362672,5482435.226,-15.2078337,526.4008335,5984783.173,-15.37025591,511.9173426,3276586.533,-36.25756184,8.384414143,3777265.549,-35.39005129,10.9440078,4235029.221,-34.80702157,15.02332806,4770278.931,-33.1746777,21.26652891,5302429.199,-31.43188612,31.60336458,5808830.261,-31.46920105,35.0460024,6218671.799,-31.96345159,29.59152415,-37.21374319,193.6069563,PCI_100x_02.pacq,9
3029108.047,-23.20184486,92.52246223,3500223.16,-21.79881972,143.6429895,3981828.69,-18.31250561,295.6113361,4499912.262,-14.10228226,570.127277,4977703.094,-12.9226215,820.3631139,5477666.855,-12.20246894,876.2489004,5977630.615,-14.35742571,787.4616573,3295898.438,-32.35175172,19.83372493,3791570.663,-31.09212488,27.16887507,4249334.335,-29.9566886,40.42598195,4750967.026,-29.20023142,57.83500801,5254983.902,-26.72091373,82.73546508,5720853.806,-26.0815523,97.7429432,6197214.127,-25.76872343,96.24801738,-33.38944817,357.3566498,PCI_100x_02.pacq,10
3024816.513,-18.74083579,206.5754903,3499984.741,-17.41248105,302.0735691,4000186.92,-15.77990018,547.0701595,4484891.891,-12.06098276,1043.22019,4984855.652,-10.59755207,1472.923398,5486249.924,-10.65923502,1765.432033,5986213.684,-10.7967302,1540.854819,3223896.027,-29.39728957,41.05688617,3724098.206,-26.34519794,60.70791157,4224061.966,-25.33780576,94.27020591,4677057.266,-23.78130849,148.7261983,5177259.445,-21.42247914,208.062533,5677223.206,-21.15901116,231.771764,6239175.797,-21.51157458,204.282905,-29.48869094,858.3955061,PCI_100x_02.pacq,11
3039360.046,-18.516619,252.1148175,3518342.972,-18.05269299,358.342067,3978490.829,-13.06226182,679.9731468,4478216.171,-10.2693345,1300.902627,4978179.932,-9.111508948,1896.93802,5464553.833,-9.474404644,2013.955099,5979776.382,-10.15902346,1712.673226,3273725.51,-25.39749798,64.89830002,3773689.27,-24.26119239,92.73239116,4309415.817,-21.96356046,152.5414262,4807233.81,-21.21621899,242.6690634,5241155.624,-19.22528045,339.5988712,5733251.572,-19.87645408,354.1820221,6254434.586,-19.55899213,317.8329881,-27.74601267,1308.280959,PCI_100x_02.pacq,12
3023386.002,-17.78191903,337.2739353,3479003.906,-15.65526812,494.5560217,3978967.667,-12.85600466,888.0463248,4478931.427,-10.69814847,1651.197166,4979133.606,-9.432513541,2642.942516,5478858.948,-9.50189111,2855.898347,5948305.13,-9.405446462,2251.967062,3316640.854,-23.85025832,109.3560149,3780364.99,-22.07162025,164.9253819,4275560.379,-18.35741758,287.1408477,4812955.856,-17.8961092,477.499829,5227327.347,-16.44674909,639.5517858,5766868.591,-16.70634545,695.4265063,6236791.611,-16.07334519,596.9633958,-24.74476439,2917.423698,PCI_100x_02.pacq,13
3014087.677,-17.93288931,305.062776,3531455.994,-16.53895643,495.6581088,3994226.456,-13.91884096,932.9228983,4472732.544,-11.55230152,1613.830878,4966735.84,-9.571806674,2355.549171,5457162.857,-9.581711778,2569.430178,5932092.667,-9.588378945,2426.298818,3175735.474,-21.79977745,161.669292,3710985.184,-20.30979911,240.9960815,4211187.363,-18.05310007,371.0492065,4802465.439,-15.85747394,753.7890355,5192995.071,-14.10639783,1018.841463,5800962.448,-14.40026673,1003.423903,6324291.229,-14.73623019,919.5099634,-23.1268891,2832.21904,PCI_100x_02.pacq,14
2994298.935,-19.10894259,285.7450409,3482103.348,-17.77774094,411.571069,3984212.875,-13.68511588,849.6114061,4499912.262,-13.56750984,1373.586109,4962444.305,-12.07420767,1765.315232,5462646.484,-9.007312761,1763.460671,5962848.663,-12.04888058,1573.696032,3274202.347,-23.15990149,158.8488019,3815174.103,-20.05614531,225.9123399,4304885.864,-18.72316029,485.2901317,4815816.879,-15.53945781,656.0988758,5257606.506,-14.03644558,773.9284305,5742073.059,-13.85859854,815.5477618,6328105.927,-15.26897418,737.2642524,-23.7059778,2272.712318,PCI_100x_02.pacq,15
3031492.233,-19.47111006,233.4416197,3479003.906,-18.56530126,317.4256489,3984689.713,-14.79043895,628.8793578,4484653.473,-11.99762304,1027.761766,4985809.326,-11.79505663,1483.897327,5431413.651,-11.91877108,1632.810271,5959987.64,-12.19771596,1445.311134,3262281.418,-23.36890272,132.6393871,3729104.996,-20.15935468,204.7879029,4285335.541,-18.78736446,339.2838429,4751205.444,-15.64687667,578.085332,5316495.895,-15.02531344,743.5525743,5728244.781,-16.48462997,769.4819882,6278276.443,-17.28656518,640.3116172,-24.27227077,2253.234914,PCI_100x_02.pacq,16
2981662.75,-20.98220522,223.6796022,3517866.135,-19.81379112,317.6482022,3999948.502,-14.73412535,734.7208163,4446506.5,-13.08606615,1267.738923,4967927.933,-12.07077499,1822.22857,5449056.625,-11.76279472,1896.623339,5959987.64,-10.22040773,1657.159477,3314495.087,-19.79129427,268.2919211,3705978.394,-19.4954968,389.9850499,4305124.283,-16.63519137,671.4946659,4798173.904,-12.94137091,1141.07671,5298137.665,-11.87057579,1418.926284,5820512.772,-13.21984818,1441.298544,6195306.778,-14.12517301,1227.901769,-21.27819134,4880.952111,PCI_100x_02.pacq,17
3024339.676,-20.43200829,279.9949006,3499984.741,-17.96071166,369.50619,3934144.974,-15.57944502,686.2361794,4542589.188,-13.33750448,1186.231046,4990339.279,-13.23333156,1660.444958,5524396.896,-11.54299542,1688.61344,5947589.874,-12.81801796,1458.995217,3204107.285,-20.05475273,253.1972727,3825902.939,-18.07571147,474.6677125,4188060.76,-16.26769848,673.8502377,4784107.208,-13.83729372,1251.39849,5300760.269,-12.57127341,1765.800466,5810976.028,-12.24977424,1753.825568,6310939.789,-13.04717788,1232.401477,-20.81343622,6117.396966,PCI_100x_02.pacq,18
3014802.933,-20.59039215,247.8418786,3506183.624,-19.29102171,365.6658297,3965377.808,-16.74103059,696.1154786,4495143.89,-13.22023968,1248.614112,4921436.31,-12.87054138,1748.277185,5457401.276,-11.52390966,1851.39277,5924463.272,-12.22838148,1682.137357,3180742.264,-22.01709246,226.7445962,3707408.905,-17.82697215,408.9390753,4285097.122,-17.93484597,599.1893145,4779100.418,-14.41908633,1017.312367,5263328.552,-12.42516977,1374.337558,5819320.679,-12.60281838,1525.07599,6223440.17,-12.25136018,1280.197398,-20.7368405,4591.535291,PCI_100x_02.pacq,19
3073692.322,-20.66403611,309.4594147,3579854.965,-18.13737536,459.7040369,3976821.899,-15.11948213,778.9654718,4542112.35,-12.71333116,1306.430361,5078077.316,-11.54075181,2340.552348,5553245.544,-11.57570981,2385.909238,5971431.732,-12.00147544,1980.407387,3309488.297,-18.73538424,364.6631685,3743171.692,-17.34039862,636.6199758,4282236.099,-13.87348441,1023.416461,4745721.817,-10.61407506,1664.070361,5248785.019,-10.72018018,2231.467293,5773305.893,-12.33482834,2192.525883,6252288.818,-12.57650932,1965.004813,-19.02364732,6712.028697,PCI_100x_02.pacq,20
3022909.164,-19.01793353,501.0830948,3575801.849,-15.81684526,788.2883393,4049301.147,-14.58359249,1378.524794,4447698.593,-11.45100772,2404.613756,4975080.49,-10.52672057,3523.117063,5469083.786,-9.113699747,4166.950189,5947113.037,-10.47229389,3485.28027,3267288.208,-15.88607049,589.7945834,3780603.409,-16.1453222,890.5294214,4330158.234,-13.28120308,1716.094952,4726886.749,-10.86502715,2602.806641,5292415.619,-10.21676094,3556.931042,5798816.681,-9.769549029,3487.09727,6254911.423,-10.64761461,3014.730359,-17.56127779,14600.83593,PCI_100x_02.pacq,21
3045320.511,-16.33041389,844.806133,3526687.622,-14.99682478,1342.423831,3982782.364,-11.06833446,2585.14747,4507780.075,-10.56291321,4180.286322,4987716.675,-7.942291701,5877.993615,5546808.243,-6.594390933,6619.580252,5924940.109,-7.079627438,5651.656423,3213882.446,-14.92322073,1097.25683,3737688.065,-12.70457864,1668.820014,4189491.272,-10.25125295,3029.497893,4779815.674,-8.682317709,4621.258739,5199670.792,-7.540878044,5862.185556,5741119.385,-8.617999214,5851.002173,6279706.955,-8.851768286,4778.71507,-15.24345127,16540.9519,PCI_100x_02.pacq,22
2993822.098,-13.88817511,1526.306788,3554821.014,-13.44295089,2474.463972,3962993.622,-9.677783192,4952.376277,4559040.07,-7.189493352,7697.217535,4920959.473,-6.63661571,10892.91531,5454301.834,-5.328114022,12079.05847,6065130.234,-5.424087295,10603.92649,3172874.451,-11.61632901,1965.073863,3700971.603,-11.62501312,3108.747458,4328012.466,-9.513009501,5504.668958,4763364.792,-7.833632354,8961.970765,5311489.105,-5.257817152,11933.71023,5817413.33,-5.843902528,12291.81364,6198167.801,-5.425437657,9613.789166,-11.61884333,40536.35669,PCI_100x_02.pacq,23
3067016.602,-14.68287427,1834.203654,3576993.942,-12.16361297,2922.309604,4063367.844,-9.944709494,5181.032223,4499912.262,-7.723878808,8982.47585,4966020.584,-6.610406915,12521.59752,5578279.495,-5.12177935,15717.45649,5981922.15,-5.811939286,12968.27692,3184795.38,-13.32313452,2250.269627,3684759.14,-10.22687281,4012.019329,4184961.319,-8.628000428,6928.125071,4801750.183,-6.357001231,10443.87144,5205154.419,-4.982762298,13612.79375,5805015.564,-5.393422394,14522.09997,6235599.518,-5.839368178,11399.59446,-11.69194781,33074.84026,PCI_100x_02.pacq,24
3016710.281,-12.71601945,2951.701388,3571033.478,-10.84178279,4602.911616,4063844.681,-8.412546403,7980.402203,4472732.544,-5.130314997,13070.12583,4972457.886,-3.558773812,19062.08532,5457639.694,-3.775596207,22304.41421,6075143.814,-3.679854608,20155.28594,3207445.145,-12.53953514,3607.556881,3806114.197,-9.29970929,6297.161588,4328966.141,-7.042950759,10514.78428,4828929.901,-4.758461798,17027.42912,5238771.439,-2.98041087,21787.32622,5787372.589,-4.827660394,21728.63029,6214380.264,-4.966877165,16221.95446,-9.803899138,61045.06219,PCI_100x_02.pacq,25
2990722.656,-11.72659493,3224.328555,3571510.315,-10.4073301,4945.634687,4030704.498,-8.291652839,9436.454209,4441022.873,-5.229668493,16115.5921,5030632.019,-3.547949412,22711.11002,5428552.628,-3.248066662,26393.19021,6059646.606,-3.168598798,23717.1296,3233671.188,-10.73303846,3841.223256,3687143.326,-9.005342517,6584.414227,4307985.306,-6.566433,12351.3864,4802465.439,-4.137492102,19657.35094,5214214.325,-3.679468211,23451.30935,5821466.446,-3.01797501,25622.31211,6275415.421,-5.156356643,20050.91702,-9.228492907,78768.27218,PCI_100x_02.pacq,26
2971410.751,-12.03745289,3280.524383,3568649.292,-8.692580531,5390.462609,4079103.47,-6.228399132,10180.14895,4579067.23,-4.236972556,17566.12636,5011558.533,-3.125750431,25275.58104,5567312.241,-1.940335869,27569.90086,5964279.175,-3.440604982,24368.9869,3185749.054,-11.19442387,4001.440596,3815412.521,-8.859766977,7374.651733,4194259.644,-4.901937838,12705.55125,4805564.88,-4.480525328,20672.01649,5215406.418,-2.959872552,26645.53199,5681037.903,-3.235423878,26816.19654,6209611.893,-3.32719111,20926.6168,-8.440004489,78656.21473,PCI_100x_02.pacq,27
3067493.439,-7.813973426,4874.047841,3452301.025,-8.137973681,7807.253916,4067182.541,-5.793125446,13249.92443,4477500.916,-3.327435912,23405.16748,4984617.233,-1.93526132,34276.63589,5420684.814,-0.812489696,39343.94245,5920648.575,-0.82701227,35461.74857,3176689.148,-8.528034662,5901.72171,3825664.52,-7.1197319,10608.44257,4264831.543,-5.130093871,18580.79758,4711151.123,-2.938458061,28141.25336,5272626.877,-1.632240274,36346.39157,5775690.079,-1.322369001,36272.82195,6298065.186,-2.545655737,29040.13482,-7.222819864,128016.1689,PCI_100x_02.pacq,28
3062963.486,-9.369757395,5156.254789,3553390.503,-8.524400334,7652.193692,3970384.598,-5.679320257,13668.87181,4542350.769,-3.286642116,23618.89245,4962921.143,-1.203715525,34719.17597,5462884.903,-0.328878592,40213.7694,6031274.796,-1.582329122,32582.13781,3200531.006,-7.369815945,6215.255443,3681182.861,-6.330516478,10006.78896,4240512.848,-4.713531415,17803.94536,4740476.608,-2.078375456,26381.15796,5309343.338,-1.015107703,35082.89239,5784034.729,-0.774141201,39309.21451,6284236.908,-0.191835436,30223.20656,-6.926187687,115215.7679,PCI_100x_02.pacq,29
2994775.772,-9.889474236,5972.246366,3548145.294,-7.411183423,9357.275506,3996133.804,-4.525917746,15897.78516,4477024.078,-2.434577713,27056.22511,5075693.13,-0.858739934,38805.1203,5497694.016,0.896557805,45528.05984,5936861.038,-0.886822476,41345.94328,3299713.135,-6.950037993,6144.611512,3763198.853,-6.042610846,11305.56465,4207849.503,-4.336654829,20422.82462,4689693.451,-0.41125177,33069.95478,5297183.99,0.363059635,43305.86692,5736351.013,-0.503660696,46045.38648,6210803.986,0.350770389,37984.21536,-6.627079695,144772.119,PCI_100x_02.pacq,30
2964258.194,-9.671906912,5775.344002,3543615.341,-6.165994081,9264.971598,4043579.102,-5.528944792,15509.0566,4574060.44,-3.119378315,26574.88425,4941701.889,-1.348241898,36356.67258,5424499.512,-0.80148746,44287.34625,5943059.921,-1.003864085,39152.42768,3205299.377,-8.465828035,6488.295383,3755331.039,-4.977118124,11271.23048,4255294.8,-3.004049697,20309.87319,4789352.417,-1.547406658,32578.78298,5238533.02,-0.175114975,44628.69091,5680561.066,0.110486623,43076.58377,6300210.953,-0.954200348,34405.9178,-6.483732798,74719.62625,PCI_100x_02.pacq,31
3064632.416,-8.148489436,6139.056713,3437995.911,-6.750223783,10038.35166,4015445.709,-4.686459553,16823.88573,4487991.333,-1.884912619,27871.69279,4956245.422,-0.534873559,41168.67652,5562305.45,-0.218982673,47630.33229,6075859.07,-1.145715996,41444.79344,3277540.207,-7.760218418,7497.062269,3777503.967,-5.894745325,12405.3992,4299163.818,-4.291003392,21939.16041,4799127.579,0.486993872,35953.7624,5260705.948,0.226966152,48024.22854,5676269.531,-0.225162057,47408.0781,6190776.825,-1.195490083,37268.30289,-6.267182681,128822.1288,PCI_100x_02.pacq,32
3069400.787,-58.07738464,0.109197329,3565073.013,-53.85555494,0.213093059,4023313.522,-51.6260509,0.413783031,4443883.896,-50.51918441,0.556324729,5033016.205,-49.79009821,0.554817734,5477905.273,-49.41814517,0.614082462,6079196.93,-50.08321322,0.587521773,3315925.598,-56.19930763,0.15133058,3801345.825,-52.62839795,0.299665815,4225730.896,-51.85343699,0.487934934,4710912.704,-50.6312235,0.576996925,5200624.466,-50.87512745,0.588849966,5796670.914,-50.16482325,0.581867539,6295442.581,-50.31371296,0.566266324,-54.65469443,2.094029524,PCI_1m_x_01.pacq,1
3055334.091,-57.8375344,0.116062951,3561019.897,-55.06335893,0.217054271,4065275.192,-52.23666809,0.400779296,4501581.192,-49.38616841,0.5714505,5055189.133,-50.62010528,0.587229896,5479574.203,-50.0547209,0.583853192,5962610.245,-50.29506669,0.577929123,3294467.926,-56.40094293,0.154686291,3829479.218,-52.99656978,0.302440787,4298210.144,-51.46810675,0.50145898,4714488.983,-50.71885441,0.582537496,5272626.877,-49.39851366,0.580518357,5674839.02,-50.81009098,0.576390707,6309747.696,-50.19311745,0.604108637,-54.46991847,2.215640557,PCI_1m_x_01.pacq,2
3046989.441,-56.09268816,0.114303059,3499984.741,-49.38705463,0.217728207,3999948.502,-48.00464553,0.427751761,4499912.262,-47.20130408,0.569936325,5000114.441,-46.43221525,0.605820409,5499839.783,-49.03258179,0.597905162,6015300.751,-47.30675596,0.605720696,3282308.578,-55.94166138,0.14891286,3734350.204,-53.45791009,0.29854649,4286527.634,-50.94506427,0.470324249,4770994.186,-50.73696516,0.551192111,5230665.207,-49.35597755,0.605452373,5729198.456,-50.13398493,0.610591188,6322383.881,-49.93190532,0.576680171,-54.28014964,2.005148037,PCI_1m_x_01.pacq,3
3000020.981,-47.51709816,0.136496977,3499984.741,-38.93501207,0.330401888,3999948.502,-38.68876429,0.564738117,4499912.262,-42.4303989,0.605026849,4999876.022,-40.11164896,0.723572913,5499839.783,-44.6700959,0.661914496,5953073.502,-48.46896397,0.617609212,3280878.067,-55.8063939,0.138267456,3785133.362,-53.41974086,0.296749996,4281759.262,-51.56871324,0.471588015,4762887.955,-50.6122669,0.584435394,5306243.896,-50.09382884,0.578500874,5811691.284,-50.24738467,0.601965522,6305456.161,-51.09698978,0.548819089,-54.36446372,2.330855305,PCI_1m_x_01.pacq,4
3046751.022,-49.78922246,0.133769324,3499984.741,-49.14072615,0.228163658,3999948.502,-46.53200911,0.409090771,4499912.262,-42.79704019,0.586771363,4999876.022,-40.2673572,0.707017159,5499839.783,-45.65515251,0.665880982,5984783.173,-46.61852972,0.643170784,3252029.419,-56.59780322,0.152204999,3734827.042,-53.8875629,0.307781897,4231452.942,-51.06160643,0.494681406,4798650.742,-49.70631972,0.563297799,5181312.561,-50.4196911,0.609541658,5806922.913,-49.60956893,0.573683773,6267309.189,-50.71722006,0.584939692,-54.43909972,1.746683234,PCI_1m_x_01.pacq,5
3046989.441,-55.83545797,0.123585511,3499984.741,-52.84185292,0.225421022,4000186.92,-51.79911386,0.398232578,4500150.681,-47.78649439,0.574737445,5000114.441,-45.15499641,0.621607354,5500078.201,-44.14171851,0.622521646,6027460.098,-50.12382783,0.580871597,3260850.906,-56.32460376,0.157506476,3699064.255,-53.5562287,0.313833878,4204750.061,-51.93165736,0.473109661,4698276.52,-50.72063867,0.566256122,5219459.534,-50.34860442,0.581910809,5748510.361,-50.05606314,0.603836697,6223201.752,-49.31631423,0.577863917,-54.39160686,2.176876454,PCI_1m_x_01.pacq,6
3046512.604,-37.80545855,0.506840289,3546476.364,-36.30742435,0.880856889,3999710.083,-36.25440358,1.226978971,4499673.843,-31.36136535,2.173866676,4999637.604,-28.47246225,4.154313658,5499601.364,-28.51902525,5.426633889,6014585.495,-31.6501074,3.968610775,3266572.952,-51.30107273,0.193381937,3766059.875,-48.28621374,0.378716007,4266262.054,-47.93610714,0.584095268,4720449.448,-47.8166846,0.670421982,5219459.534,-47.04611852,0.679612589,5719423.294,-46.22348203,0.689903882,6219148.636,-44.91055985,0.717490048,-53.61556201,2.202337987,PCI_1m_x_01.pacq,7
3046512.604,-35.45408558,1.139056251,3546476.364,-33.92417389,2.170572383,3999710.083,-32.70465055,3.215185471,4499673.843,-30.82691098,5.324375686,4999637.604,-25.54597352,12.70557007,5499601.364,-23.82196883,16.5193679,5984306.335,-28.67505241,9.995797473,3266096.115,-48.65422603,0.251759651,3766059.875,-46.57764163,0.455973976,4266023.636,-46.24827939,0.687430105,4765987.396,-45.61791877,0.83879728,5219221.115,-45.46247181,0.921813842,5719184.875,-44.48773975,0.906539126,6219148.636,-43.90950215,0.95270212,-52.27336741,3.150280324,PCI_1m_x_01.pacq,8
3026962.28,-37.50434882,3.60808149,3486394.882,-35.49933426,6.302906454,3986597.061,-31.02733147,10.39537128,4483222.961,-27.98580327,18.66821392,4980087.28,-27.15226718,26.51800036,5493402.481,-27.42282573,29.42382163,5990266.8,-28.04510809,26.11068532,3293752.67,-47.2496794,0.565680707,3793716.431,-45.85358652,0.779891781,4287004.471,-45.01468626,1.193499309,4693031.311,-43.17326895,1.881368809,5249977.112,-41.73269257,2.892775947,5825042.725,-41.56809612,2.814750967,6312131.882,-42.99489902,2.143693535,-48.75848999,7.487109805,PCI_1m_x_01.pacq,9
