Folder,File,f0_idx,H1_idx,H2_idx,H3_idx,f0_dB,H1_dB,H2_dB,H3_dB,U1_idx,U2_idx,U3_idx,U1_dB,U2_dB,U3_dB,U1_BB_dB,U2_BB_dB,U3_BB_dB,H1_exceeds,H2_exceeds,H3_exceeds,U1_exceeds,U2_exceeds,U3_exceeds,Unsafe_1s,Unsafe_2s,Unsafe_3s,Target_BB_std,Ambient_BB_std
1000x_02,10000x_02_14.mat,13108,26215,39323,52430,-48.8492487609095,-85.8495704173883,-86.8080330905781,-86.8807218258737,18869,33561,45540,-86.1193433042958,-86.7317452816709,-86.8308035176241,-119.67158970755,-119.798350547528,-119.892549273534,1,1,1,1,0,0,0,0,0,6.61914328285134e-05,6.58694634070371e-05
1000x_02,10000x_02_16.mat,13108,26215,39323,52430,-47.5620548489924,-85.7219633402685,-86.8021164165364,-86.8830081439569,18730,33169,45327,-85.7248580533683,-86.5660002961512,-86.7493514349265,-119.560888467014,-119.725624279723,-119.899334667916,1,1,1,0,0,0,0,0,0,6.68388796539209e-05,6.64413772522635e-05
1000x_02,10000x_02_18.mat,13108,26215,39323,52430,-46.4910599417132,-85.4742149231937,-86.7522470183239,-86.8372365728279,19781,33644,45275,-86.3634878666104,-86.747584001711,-86.9690418908061,-119.590676449925,-119.766057466654,-119.881375123953,1,1,1,0,0,0,0,0,0,6.68213088832727e-05,6.58812815967015e-05
1000x_02,10000x_02_20.mat,13108,26215,39323,52430,-45.5185164325883,-84.8707898114917,-86.8227306856258,-86.8131036079382,18870,32990,45331,-85.6835317277333,-86.6930563504982,-86.8548890069,-119.509237504706,-119.795681787528,-119.934492393125,1,1,1,0,0,0,0,0,0,6.67539540464506e-05,6.63388137940106e-05
1000x_02,10000x_02_22.mat,13108,26215,39323,52430,-44.6578722310407,-83.9778180363647,-86.7081148681689,-86.7648782532823,18690,32840,46681,-85.2907671065262,-86.6761537526808,-86.8286550868924,-119.30122101726,-119.78179066722,-119.880682875573,1,1,1,0,0,0,0,0,0,6.75296887690379e-05,6.59217125951575e-05
1000x_02,10000x_02_24.mat,13108,26215,39323,52430,-43.9676423087775,-83.327112889717,-86.5664857766829,-86.7830824713032,19731,33598,45077,-86.123519012475,-86.5162103142393,-86.7927007543206,-119.246288257346,-119.676976387332,-119.79052147607,1,1,1,0,0,0,0,0,0,6.79035106320301e-05,6.65708030280694e-05
1000x_02,10000x_02_26.mat,13108,26215,39323,52430,-43.3435933284078,-82.7420649607641,-86.6686975799266,-86.7033721259153,19723,33429,44968,-85.9359772326076,-86.6092634149278,-86.8786984907933,-119.300705914285,-119.756719805261,-119.892568107176,1,1,1,0,0,0,0,0,0,6.73175531543355e-05,6.67311585272226e-05
1000x_02,10000x_02_28.mat,13108,26215,39323,52430,-42.6788624489499,-82.3626133543564,-86.5582386695976,-86.7302293505359,19718,32096,44980,-85.9460786616173,-86.7645092510838,-86.8471763089506,-119.175837004222,-119.78522746575,-119.876661222009,1,1,1,1,0,0,0,0,0,6.75384533127498e-05,6.62909180066901e-05
1000x_02,10000x_02_30.mat,13108,26215,39323,52430,-42.1663939479113,-81.6490086449629,-86.4915541972696,-86.7939791490961,19665,33440,46466,-85.7997866092866,-86.7773098635376,-86.8960284129069,-119.125209927893,-119.841276623909,-119.95287694873,1,1,1,0,0,0,0,0,0,6.84022096549152e-05,6.71255024191798e-05
1000x_02,10000x_02_32.mat,13108,26215,39323,52430,-41.6205116943089,-81.1960051940974,-86.2448506469677,-86.719767193685,18850,31816,45588,-84.259787768912,-86.5998230004368,-86.851153538054,-118.83002011945,-119.698010780746,-119.84425156647,1,1,1,1,0,0,0,0,0,6.9199884808863e-05,6.66933267731518e-05
1000x_02,10000x_02_34.mat,13108,26215,39323,52430,-40.9336556209406,-80.7024136493948,-86.0842917993751,-86.5072243659836,18822,33040,45535,-83.4770667638744,-86.5466045432839,-86.8103813843086,-118.486665767458,-119.653161527168,-119.790324505472,1,1,1,1,0,0,0,0,0,7.03371455256378e-05,6.65365526188567e-05
1000x_02,10000x_02_36.mat,13108,26215,39323,52430,-40.4211583299452,-80.5373336084626,-85.8056196087887,-86.6957456486966,19765,31827,46074,-85.0069872271542,-86.7010931529472,-86.8519157893247,-118.783100635234,-119.765227223713,-119.856312516576,1,1,1,0,0,0,0,0,0,6.93980851916128e-05,6.70951154260142e-05
1000x_02,10000x_02_38.mat,13108,26215,39323,52430,-40.0557736043274,-79.9624590878726,-85.5894974976717,-86.6863817481687,19744,33073,45503,-84.0926637108061,-86.7310201853582,-86.8366761102016,-118.389781210431,-119.69773670756,-119.852123575999,1,1,1,1,0,0,0,0,0,7.34581676396635e-05,6.69357679016559e-05
1000x_02,10000x_02_40.mat,13108,26215,39323,52430,-39.6043707046434,-79.5992711466451,-85.1844955432364,-86.6930428406412,19100,33550,45205,-83.0564860351352,-86.7026445297415,-86.8423408550525,-118.093958231655,-119.692561553571,-119.87114329299,1,1,1,1,0,0,0,0,0,7.44702853851403e-05,6.66231397946745e-05
1000x_02,10000x_02_42.mat,13108,26215,39323,52430,-39.2148622888766,-78.620042198179,-84.6538052543609,-86.4825980455679,19705,32867,46382,-82.9937912551305,-86.6647129991037,-86.7901414090676,-117.347900163896,-119.631949898074,-119.825945630151,1,1,1,1,0,0,0,0,0,8.21211845786075e-05,6.64700336521868e-05
1000x_02,10000x_02_44.mat,13108,26215,39323,52430,-38.9282750760243,-78.3656842303833,-83.9389466572115,-86.4170901180497,19741,33272,46871,-81.4373202260785,-86.6809854031196,-86.7925795705946,-117.160454086592,-119.622198301365,-119.809822991157,1,1,1,1,0,0,0,0,0,8.46193758129816e-05,6.70250995162785e-05
1000x_02,10000x_02_46.mat,13108,26215,39323,52430,-38.4754526698894,-76.3042094613388,-83.165557725828,-86.1385309099591,19704,31848,45325,-81.0272129337528,-86.4745226945422,-86.7669976471713,-116.464843943795,-119.531611560979,-119.773330770087,1,1,1,1,0,0,0,0,0,9.12237358602152e-05,6.74338921707741e-05
1000x_02,10000x_02_48.mat,13108,26215,39323,52430,-38.1128399404008,-74.889800502185,-82.3567600437044,-85.9022885543877,18794,33018,46479,-78.7861462311344,-86.6743822230199,-86.7658311198396,-114.649805511364,-119.592854261543,-119.726729066599,1,1,1,1,0,0,0,0,0,9.82885983012478e-05,6.66888356272686e-05
1000x_02,10000x_02_50.mat,13108,26215,39323,52430,-37.8611752617828,-75.6980378983708,-81.5670075345827,-85.844478121018,20322,33250,45602,-79.1895872613767,-86.5581273470804,-86.8162806126127,-116.208884548362,-119.544408886891,-119.777612565091,1,1,1,1,0,0,0,0,0,9.55752452223483e-05,6.64624925621266e-05
1000x_02,10000x_02_52.mat,13108,26215,39323,52430,-37.6966782671794,-73.4447293414639,-80.5261443945482,-85.1152229837792,19685,32977,45489,-77.1674739644153,-86.5338886985078,-86.8285858603162,-114.295983923593,-119.514183051609,-119.673468236466,1,1,1,1,0,0,0,0,0,0.000107896861808213,6.73646283206912e-05
1000x_02,10000x_02_54.mat,13108,26215,39323,52430,-37.3331729738387,-73.9411938303284,-79.3110032865318,-85.3052665153005,19117,32340,46466,-77.8419191894622,-86.5751644721377,-86.7436157138339,-114.052486409726,-119.463138769194,-119.618602562772,1,1,1,1,0,0,0,0,0,0.000103562138600142,6.69162682645125e-05
1000x_02,10000x_02_56.mat,13108,26215,39323,52430,-36.9596885823543,-72.8203590229072,-78.0118075389507,-84.6513032733855,19708,33614,45284,-75.5759043992199,-86.640971418024,-86.7137753573482,-113.051483821158,-119.42843397576,-119.640158073288,1,1,1,1,0,0,0,0,0,0.000119467867441913,6.74002510471771e-05
1000x_02,10000x_02_58.mat,13108,26215,39323,52430,-36.7374222170016,-72.762134769416,-76.8971632328532,-84.5675974290477,19689,31906,46054,-75.1613496627563,-86.4034433022422,-86.737712385678,-112.945724994264,-119.412684999047,-119.65700224714,1,1,1,1,0,0,0,0,0,0.000119603984309209,6.67885183839925e-05
1000x_02,10000x_02_60.mat,13108,26215,39323,52430,-36.4144721252969,-71.7024649612197,-75.3968890867737,-83.7945164096654,19707,33259,45781,-73.6012186907709,-86.4553120373664,-86.6744961173673,-111.88450273225,-119.363690634456,-119.53964776691,1,1,1,1,0,0,0,0,0,0.000128278227132364,6.75483487843225e-05
1000x_02,10000x_02_62.mat,13108,26215,39323,52430,-36.2163676528734,-72.3971942068272,-74.0643846229583,-84.5093271791142,19709,32320,45036,-73.9784975963838,-86.386443082129,-86.5559045500747,-112.459076734239,-119.235827245812,-119.56445418113,1,1,1,1,0,0,0,0,0,0.000122944680699444,6.6932225357717e-05
1000x_02,10000x_02_64.mat,13108,26215,39323,52430,-36.302196302926,-72.3522912456657,-73.1092609364416,-83.9366113646961,19723,32016,46225,-74.0564618481767,-86.3666630892545,-86.5788224924757,-112.331277296205,-119.263216992417,-119.463768389709,1,1,1,1,0,0,0,0,0,0.000128813176918793,6.79856691424273e-05
