filename,frame,harmonic_amplitudes,target_harm_dB,ultraharmonic_amplitudes,target_uh_dB,harmonic_indices,ultraharmonic_indices,exceeds_harm,exceeds_uh,harmonic_threshold_dB,uh_threshold_dB,target_bb_std,ambient_bb_std,safety_1s,safety_2s,safety_3s
PCI_100x_02.pacq,6,[0.00111433816790982 0.00319132687881518 0.0106559967788632 0.00371254545832923],[-29.5298299392847 -24.9602870994154 -19.7240591945401 -24.3032821991563],[0.000632751811926832 0.00247177689478546 0.00241976867555095],[-31.9876660253684 -26.069907316966 -26.1622614961197],[12584 14681 16778 18875],[12780 16714 16842],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.82362718679819,0.466824353655995,0,0,0
PCI_100x_02.pacq,7,[0.00119844764076638 0.00310753681692399 0.0109048205655851 0.00987897071175103],[-29.2138093519976 -25.0758371729864 -19.6238147616666 -20.0528830212221],[0.00104416436361534 0.00260640838082259 0.00305283497492703],[-29.8123113294996 -25.8395753657334 -25.1529667143525],[12584 14681 16778 18875],[12780 16714 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],1.19361567212664,0.466824353655995,1,0,0
PCI_100x_02.pacq,8,[0.00118903511405633 0.00822005028845441 0.00828710208232877 0.028588677255216],[-29.2480531980038 -20.8512552553398 -20.8159731138931 -15.4380593817297],[0.0014461304552002 0.00224404811260329 0.0108097355296401],[-28.3979252763759 -26.4896783600138 -19.6618493134021],[12584 14681 16778 18875],[14617 16714 18812],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],2.17537440878212,0.466824353655995,1,1,1
PCI_100x_02.pacq,9,[0.00152367017600077 0.00637243771834514 0.00727947573920374 0.0251577395580271],[-28.171090331573 -21.9569440045834 -21.3789989702892 -15.9932838316227],[0.00323269540704426 0.0035688333801796 0.0146582943750487],[-24.9043521381459 -24.4747372768394 -18.339165608408],[12584 14681 16778 18875],[12761 16708 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],4.77672336270594,0.466824353655995,1,1,1
PCI_100x_02.pacq,10,[0.00264236558444888 0.00564411388688714 0.0110093684549718 0.0388840752027546],[-25.7800709575824 -22.4840423163852 -19.5823759332502 -14.1022822560475],[0.00478426816342045 0.0147485538632806 0.0321597207981519],[-23.2018448566058 -18.3125056137987 -14.9268773033243],[12584 14681 16778 18875],[12706 16702 18800],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],7.29872096930049,0.466824353655995,1,1,1
PCI_100x_02.pacq,11,[0.00464857285153421 0.0181447878710359 0.0226248817165008 0.0593461969992865],[-23.3268035847262 -17.4124810472863 -16.4541368262023 -12.2660710611365],[0.0133633831547249 0.0252677695430964 0.0622159481534514],[-18.7408357932858 -15.9743309278044 -12.0609827596433],[12584 14681 16778 18875],[12688 16705 18812],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],12.7946995672653,0.466824353655995,1,1,1
PCI_100x_02.pacq,12,[0.00345970929490668 0.0139615530582529 0.0212071741308901 0.0365075413565235],[-24.6096039164709 -18.5506626888236 -16.7351719763732 -14.3761741414009],[0.0152911821644353 0.0494053315037469 0.0939867321884861],[-18.1555893789411 -13.0622618229661 -10.2693345006009],[12584 14681 16778 18875],[14605 16688 18784],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],16.7578823781287,0.466824353655995,1,1,1
PCI_100x_02.pacq,13,[0.00220967495733181 0.0168557747007789 0.0146867663194115 0.0400772682366607],[-26.5567160623312 -17.732512822684 -18.330738151171 -13.9710188869213],[0.0271940059378234 0.0518083229399107 0.0851500981504351],[-15.6552681195851 -12.8560046580458 -10.6981484710047],[12584 14681 16778 18875],[14593 16690 18787],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],19.9700347036904,0.466824353655995,1,1,1
PCI_100x_02.pacq,14,[0.00288229246732567 0.00405971069598534 0.0216273461819593 0.0453547076128963],[-25.402619532579 -23.9150491411095 -16.6499676808935 -13.4337762846727],[0.0201848133840648 0.036029933063242 0.06994712172533],[-16.9497526144542 -14.4333654471317 -11.5523015171575],[12584 14681 16778 18875],[14586 16663 18761],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],24.1411029281705,0.466824353655995,1,1,1
PCI_100x_02.pacq,15,[0.00135458494495167 0.0123789997794025 0.0219592993904682 0.0439793712753165],[-28.6819375551302 -19.0731444480177 -16.5838152012848 -13.5675098356123],[0.0166811468537022 0.0428043998640052 0.0420527790662093],[-17.7777409427907 -13.6851158756515 -13.7620529848109],[12584 14681 16778 18875],[14606 16712 18675],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],27.6197234342923,0.466824353655995,1,1,1
PCI_100x_02.pacq,16,[0.00224203250805984 0.00391584512237755 0.0165931772181977 0.0443023537128764],[-26.4935809469883 -24.0717449353564 -17.8007044844112 -13.535731997959],[0.0139145727057155 0.0331860913853566 0.0631302770945912],[-18.5653012561447 -14.7904389521814 -11.9976230444125],[12584 14681 16778 18875],[14593 16714 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],28.0489780815849,0.466824353655995,1,1,1
PCI_100x_02.pacq,17,[0.00387863052513145 0.00435922963150739 0.033619207016303 0.0309513801520421],[-24.1132158893283 -23.6059025301264 -14.7341253457607 -15.0931998060018],[0.0104922969527908 0.0285509787050618 0.0491352743033367],[-19.7912942651349 -15.443789998902 -13.0860661510615],[12584 14681 16778 18875],[13903 16667 18651],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],32.0546734880089,0.466824353655995,1,1,1
PCI_100x_02.pacq,18,[0.00573147323196815 0.0159929593867956 0.0184508681857225 0.00538068016703357],[-22.4173373156188 -17.9607116561994 -17.3398319376521 -22.691628220811],[0.014693555253409 0.0276729525091615 0.0564811562263444],[-18.3287310957899 -15.5794450222406 -12.4809642141834],[12584 14681 16778 18875],[13055 16502 18447],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],31.5359506372428,0.466824353655995,1,1,1
PCI_100x_02.pacq,19,[0.00233562368769469 0.00195909348673678 0.0163447076250935 0.00664873325557423],[-26.3159712882111 -27.0794483924509 -17.8662284369445 -21.7726109041393],[0.0102571631206473 0.0211785850243446 0.0359441514286931],[-19.8897273780209 -16.7410305917882 -14.4437176477706],[12584 14681 16778 18875],[14181 16633 18751],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],36.0560333504034,0.466824353655995,1,1,1
PCI_100x_02.pacq,20,[0.00145223216977655 0.0035848155895549 0.02006732968222 0.0162237699263487],[-28.3796394700198 -24.455331804421 -16.9751041433031 -17.8984822115011],[0.013380168294868 0.0307646364585384 0.0409875121997551],[-18.735384240067 -15.1194821254356 -13.8734844105669],[12584 14681 16778 18875],[13882 16681 17962],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],40.9415271883109,0.466824353655995,1,1,1
PCI_100x_02.pacq,21,[0.00252019032773465 0.00464259814289776 0.0224363410045055 0.0141230871978193],[-25.9856665955036 -23.3323890665799 -16.4904796787586 -18.5007035948622],[0.0257865327726777 0.0319780249435505 0.0715977259128628],[-15.8860704866947 -14.9514836306026 -11.4510077153543],[12584 14681 16778 18875],[13705 16685 18656],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],44.0927797473916,0.466824353655995,1,1,1
PCI_100x_02.pacq,22,[0.00521686679802 0.0133277611596096 0.0205169623609149 0.0284487015190836],[-22.8259025195376 -18.7524279864985 -16.8788693827499 -15.4593755127124],[0.0344841665349121 0.0781927620479474 0.104869170984243],[-14.6238026622898 -11.0683344576518 -9.79352165183334],[12584 14681 16778 18875],[14256 16706 18247],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],50.7083943927963,0.466824353655995,1,1,1
PCI_100x_02.pacq,23,[0.00949850815199071 0.0145620197341775 0.0395336338341372 0.0596423246736195],[-20.2234460020965 -18.3677838473624 -14.0303326454441 -12.2444543743149],[0.0689234644594641 0.107701482360164 0.137175393046311],[-11.6163290072759 -9.67778319205186 -8.62723786753539],[12584 14681 16778 18875],[13309 16623 18167],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],65.2275255309866,0.466824353655995,1,1,1
PCI_100x_02.pacq,24,[0.00571700173659605 0.00769170249970603 0.0626341708284604 0.168893182442024],[-22.4283167586445 -21.1397752178596 -12.031886675343 -7.72387880846792],[0.0572426745523209 0.114782666397479 0.145517445391668],[-12.422800828756 -9.40123690825673 -8.37084938065247],[12584 14681 16778 18875],[14112 16355 18727],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],70.2748928343115,0.466824353655995,1,1,1
PCI_100x_02.pacq,25,[0.0197398059441849 0.0114454689034755 0.048375365946142 0.051896650850547],[-17.0465712105767 -19.4136641023973 -13.1537573664406 -12.8486066843399],[0.0805979677248045 0.144918554438444 0.306879939822943],[-10.9367590877841 -8.38876006700282 -5.13031499671599],[12584 14681 16778 18875],[14515 16289 18761],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],76.2232917066802,0.466824353655995,1,1,1
PCI_100x_02.pacq,26,[0.0150138909747306 0.0231227058373369 0.0865687335944057 0.0834961876395993],[-18.2350674214252 -16.3596134579371 -10.6263893568803 -10.7833335355691],[0.0844687668621484 0.145292113067471 0.299939146052586],[-10.7330384592477 -8.37757959991322 -5.22966849328317],[12584 14681 16778 18875],[13564 16532 18628],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],79.8376110840857,0.466824353655995,1,1,1
PCI_100x_02.pacq,27,[0.0167422499179355 0.028225499692081 0.0838445074055798 0.105884621371707],[-17.7618617947984 -15.4935836077262 -10.7652538245061 -9.7516711202094],[0.0917171059405496 0.205549131129672 0.323449300489505],[-10.3754965753869 -6.87084354672426 -4.90193783753285],[12584 14681 16778 18875],[14263 16604 17593],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],85.6318154479191,0.466824353655995,1,1,1
PCI_100x_02.pacq,28,[0.024483701993224 0.0524343888534373 0.0618661770958144 0.0918081642150547],[-16.1112291521623 -12.8038378952913 -12.0854671956248 -10.3711869662131],[0.165425576737281 0.214575961750924 0.464789607409715],[-7.81397342563876 -6.68418932247366 -3.32743591235352],[12584 14681 16778 18875],[12867 16592 18781],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],101.699486750683,0.466824353655995,1,1,1
PCI_100x_02.pacq,29,[0.030062221930046 0.071278885237131 0.13618836792744 0.354278856638167],[-15.2197892340659 -11.4703910104678 -8.65859984645398 -4.50654765587714],[0.183239207807904 0.280443135563568 0.443595109774008],[-7.36981594463077 -5.52155185796554 -3.53013250191656],[12584 14681 16778 18875],[13425 15180 18235],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],102.485675380887,0.466824353655995,1,1,1
PCI_100x_02.pacq,30,[0.0313133657552 0.0882622723898242 0.0754588941047151 0.187213438181076],[-15.0427024920359 -10.5422489545151 -11.2228956393411 -7.27662980820005],[0.201834870669577 0.328071144427111 0.570876582725227],[-6.95003799292922 -4.84031966405116 -2.4345777132472],[12584 14681 16778 18875],[13841 16512 18779],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],109.953277151087,0.466824353655995,1,1,1
PCI_100x_02.pacq,31,[0.0401392228686878 0.0441126162370932 0.0859408218753682 0.267102998310698],[-13.9643104009736 -13.5543718426107 -10.6580049735644 -5.73321236866375],[0.182516692122762 0.31789828694792 0.500720105785995],[-7.3869741084968 -4.97711812352828 -3.00404969702346],[12584 14681 16778 18875],[13256 15752 17849],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],108.088620814261,0.466824353655995,1,1,1
PCI_100x_02.pacq,32,[0.0292559031083554 0.107939671216042 0.153950221388226 0.140340179753044],[-15.3378649099296 -9.66818909128654 -8.12619682222844 -8.52817971545942],[0.21133801390858 0.316086952736328 0.647901131053378],[-6.75022378263048 -5.00193430359602 -1.88491261897841],[12584 14681 16778 18875],[14421 16256 18825],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],114.268963635176,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,1,[6.50559453199928e-07 2.68130306789771e-06 3.31864020207053e-06 4.18625973605988e-06],[-61.8671300806965 -55.7165409490306 -54.7903983006371 -53.7817382940438],[2.60501704726429e-06 6.52971014372707e-06 8.87322631965589e-06],[-55.8418943032661 -51.8510609679136 -50.5191844126656],[12584 14681 16778 18875],[14091 16591 18640],[0 0 0 1],[0 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.47024900095536,0.466824353655995,0,0,0
PCI_1m_x_01.pacq,2,[7.54159428625735e-07 3.06420460684765e-06 2.82088722352384e-06 7.30427046124474e-06],[-61.225368349613 -55.1368223882465 -55.4961427619143 -51.3642315419617],[2.82627773220247e-06 5.40552984531152e-06 7.69012000569018e-06],[-55.4878516321061 -52.6716173045865 -51.1406688290307],[12584 14681 16778 18875],[14308 16711 18593],[0 0 0 1],[0 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.47635986328346,0.466824353655995,0,0,0
PCI_1m_x_01.pacq,3,[1.1682522585645e-06 1.15158112348924e-05 1.5831987810872e-05 1.90488864146805e-05],[-59.3246337068786 -49.3870546261269 -48.0046455316706 -47.2013040781489],[3.61166543562572e-06 5.83808960231638e-06 1.08389169844655e-05],[-54.4229248709365 -52.3372924379594 -49.6501410997181],[12584 14681 16778 18875],[14617 16638 18811],[0 1 1 1],[0 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.477707119271126,0.466824353655995,0,0,0
PCI_1m_x_01.pacq,4,[1.77129209430839e-05 0.000127790565888097 0.00013524573282454 5.71426148302935e-05],[-47.5170981572338 -38.9350120669385 -38.6887642855034 -42.4303989030286],[2.26363772054134e-05 3.05919610092586e-05 4.54733601564586e-05],[-46.4519307773085 -45.1439268293023 -43.4224295334952],[12584 14681 16778 18875],[14617 16714 16842],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.485735857138982,0.466824353655995,0,0,0
PCI_1m_x_01.pacq,5,[1.56840314513455e-06 1.21878579711066e-05 2.22228159435133e-05 5.2516524949259e-05],[-58.0454229547588 -49.1407261538833 -46.5320091068572 -42.7970401916467],[1.04973035139506e-05 5.81860469732287e-06 2.11680729658287e-05],[-49.7892224563555 -52.3518114677685 -46.7431867615156],[12584 14681 16778 18875],[12780 14877 18811],[0 1 1 1],[1 0 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.483934782863291,0.466824353655995,0,0,0
PCI_1m_x_01.pacq,6,[1.46923722653666e-06 5.19774187434676e-06 4.81445397404933e-06 1.58093208868089e-05],[-58.3290807632822 -52.8418529184739 -53.1745296077291 -48.0108678544072],[3.50982576178655e-06 5.4844049184618e-06 8.07976805668784e-06],[-54.5471444267174 -52.608704883534 -50.9260110619898],[12584 14681 16778 18875],[14383 16414 18664],[0 1 1 1],[0 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.474359393398482,0.466824353655995,0,0,0
PCI_1m_x_01.pacq,7,[5.33315979893878e-06 5.43358036046734e-05 0.000146217819604145 0.000435686913642191],[-52.7301540323676 -42.6491390551525 -38.3499969656998 -33.6082548440287],[0.000165750232136627 0.000234022473117246 0.000242800078665571],[-37.8054585468436 -36.3074243540108 -36.147511768883],[12584 14681 16778 18875],[12779 14876 18810],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.531361044799492,0.466824353655995,0,0,0
PCI_1m_x_01.pacq,8,[1.26156550945141e-05 8.41175134188724e-05 0.000395219499359461 0.000717282974311328],[-48.9909019290338 -40.75113573889 -34.031616363129 -31.4430947761346],[0.000284833746254742 0.000405118999285053 0.000388458652856103],[-35.454085580689 -33.9241738878094 -34.1065520026604],[12584 14681 16778 18875],[12779 14876 18810],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],1.09432405854138,0.466824353655995,1,0,0
PCI_1m_x_01.pacq,9,[6.70069748556303e-06 0.000223333586209122 0.000307141359666431 0.000780191156712344],[-51.7387998858794 -36.5104596027631 -35.1266169750858 -31.0779897662458],[0.000281881500068928 0.000789344983082987 0.00159008255459503],[-35.4993342601426 -31.0273314697538 -27.9858032720512],[12584 14681 16778 18875],[14624 16722 18805],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],1.17669839372418,0.466824353655995,1,0,0
PCI_1m_x_01.pacq,10,[8.71206603236356e-06 6.95632557654828e-05 4.59584727516989e-05 0.000109001632399198],[-50.5987884154172 -41.5762009993134 -43.3763441180556 -39.6256699805336],[1.06532313590357e-05 1.77995797426542e-05 5.17214839848241e-05],[-49.7251864118847 -47.4959025148891 -42.8632902290273],[12584 14681 16778 18875],[14617 14878 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],1.2049815672355,0.466824353655995,1,0,0
PCI_1m_x_01.pacq,11,[1.22880337461047e-05 8.89654010325367e-05 9.32525357868665e-05 0.000240899528369089],[-49.1051760462645 -40.5077885922172 -40.303393497255 -36.1816405025862],[1.55741099332093e-05 4.10347446074988e-05 0.000120345536023704],[-48.0759676406791 -43.8684826519916 -39.1957001437298],[12584 14681 16778 18875],[14617 14878 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],3.27386153565925,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,12,[1.61582970373812e-05 9.83859618002842e-05 0.000613652885704314 0.000610282259906845],[-47.9160441251195 -40.0706686445084 -32.120772191702 -32.1446925422257],[0.000208193719239803 0.000430981543327083 0.000769942537425321],[-36.8153237636554 -33.6554132798969 -31.1354168600976],[12584 14681 16778 18875],[12707 16681 18754],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],4.52576704147729,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,13,[2.66258365354996e-05 0.000126731537985781 0.00042141815510084 0.000345990587827466],[-45.746967385938 -38.9711529459732 -33.7528675849946 -34.6093571539853],[5.55725340775824e-05 0.000143711058653917 0.000141637388123132],[-42.5513979916894 -38.4250981135371 -38.4882209048615],[12584 14681 16778 18875],[12778 16714 18812],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],5.28933640692063,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,14,[2.49157801265751e-05 0.000149693917820521 0.000122994542294931 0.000365105030865871],[-46.0352551028451 -38.2479584501865 -39.1011415932306 -34.3758218276587],[3.89200283023886e-05 5.94135337729505e-05 0.000101034821724367],[-44.0982685258748 -42.261146160722 -39.9552892051055],[12584 14681 16778 18875],[14617 16714 18791],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],6.91840141736812,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,15,[2.1956786125451e-05 0.000339635351685559 0.000380097120595471 0.00123149482003905],[-46.5843122843544 -34.6898711158795 -34.2010542035805 -29.0956741056721],[0.000171266828847708 0.000225023422975222 0.000456971731322704],[-37.6632674353419 -36.4777227326891 -33.4011066494171],[12584 14681 16778 18875],[12779 14875 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],8.43624054663674,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,16,[6.87926437042175e-05 0.000342890069556291 0.000289727137155619 0.00152355965735479],[-41.6245800027432 -34.64845092311 -35.3801082490331 -28.1714053563052],[0.000107186339662863 0.000100195879613356 0.000440496130552163],[-39.6986055967183 -39.9915013773002 -33.5605790220591],[12584 14681 16778 18875],[12971 14871 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],9.77530875298171,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,17,[9.64646726058964e-05 0.00089001496619991 0.000151525385996967 0.00191242830013351],[-40.1563170532303 -30.5060269034005 -38.1951460099134 -27.1841483823452],[0.000135101939270085 0.00012661546765254 0.000749185188959965],[-38.6933841701607 -38.975132366108 -31.2541081701028],[12584 14681 16778 18875],[14617 14745 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],10.7066966181763,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,18,[7.68639733969904e-05 0.0013004816096554 0.000508321039637801 0.00131985748404431],[-41.1427716892469 -28.8589578486115 -32.9386191428019 -28.7947296063856],[0.000193846250632007 0.000177977124924117 0.000396669579700292],[-37.1254259468554 -37.4963581318343 -34.0157110397474],[12584 14681 16778 18875],[14617 14745 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],9.87726683982337,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,19,[0.000131971504137969 0.00132889438871897 0.00110310767379749 0.00108507594585405],[-38.7951983342777 -28.7650953238993 -29.5738209422 -29.6453986392508],[0.00021764642109871 0.000271888089318441 0.000484176417208789],[-36.6224846983376 -35.6560981726199 -33.1499636756986],[12584 14681 16778 18875],[14617 16714 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],11.7513013767966,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,20,[0.000388603061095793 0.00109681448242841 0.00157206716046508 0.00113919403000681],[-34.1049378270748 -29.5986682372071 -28.0352890435492 -29.4340229963936],[0.000187259024318655 0.000411245730099852 0.000376137065515879],[-37.2755724376277 -33.858985982303 -34.2465386797124],[12584 14681 16778 18875],[14617 16714 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],12.9322516256177,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,21,[0.000554330804934588 0.00131715425886474 0.00138600718926031 0.00132469690465819],[-32.5623098638793 -28.8036335954802 -28.5823451702004 -28.7788347847608],[0.000179304674264061 0.000579946901766302 0.000704419029659941],[-37.4640838873883 -32.3661176734314 -31.5216892021658],[12584 14681 16778 18875],[14617 16714 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],16.7201082195199,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,22,[0.000588209142253809 0.00140729768124147 0.00149793546134711 0.00179379397183159],[-32.3046822974475 -28.5161402790546 -28.2450689784124 -27.4622743979524],[0.000373934834857705 0.000587330064057959 0.00108155597813631],[-34.272040751459 -32.311177680651 -29.6595099784619],[12584 14681 16778 18875],[14547 16645 18812],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],16.5413500630215,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,23,[0.000720264777373193 0.00217453027331417 0.000509426921833973 0.00131186395341171],[-31.4250782271669 -26.626345418079 -32.9291810747804 -28.8211120104735],[0.000294494755054192 0.000290390049443069 0.000656353934073818],[-35.309224355842 -35.3701826932871 -31.8286190732582],[12584 14681 16778 18875],[14617 16714 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],16.7234855849837,0.466824353655995,1,1,1
